center,route,task_dir,terminal_status,failure_reason,scientific_binding_valid,smoke,gamma_solve,nominal_alpha,achieved_normalized_gradient,loss_raw_before,loss_raw_after,labels,stages,curvature,physical_fit,nfev_total,njev_total,seconds_total,theta_final_sha256,source_checkpoint_sha256,historical_gamma_context,process_status,process_failure_reason,process_wall_seconds,sampled_peak_rss_bytes
burgers_1006,raw,revision_week/outputs/phase4_solver_refinement_v2/tasks/burgers_1006_raw,RESOURCE_LIMIT,wall_budget_exhausted,False,False,0.0,1e-08,0.00014176356635673093,5.6209031810293055,0.9512853143023362,"{""reference_gradient_pass"": false, ""finite_damped_or_proximal_stability_pass"": true, ""curvature_stability"": ""UNRESOLVED"", ""physical_fit_preserved"": true, ""raw_gradient_pass"": false, ""raw_normalized_gradient"": 0.00014176356635673093, ""raw_hessian_spd"": false, ""REFERENCE_CAPABLE"": false, ""raw_local_minimum"": false}","{""K8"": {""target"": 1e-08, ""target_reached"": false, ""termination"": ""wall_budget_exhausted"", ""scipy_stop"": null, ""seconds"": 300.00823517981917, ""nfev_used"": 8550, ""njev_used"": 6470, ""last_gate"": {""stage"": ""K8"", ""nfev_cum"": 8550, ""njev_cum"": 6470, ""seconds"": 299.78031666600145, ""normalized_gradient"": 0.00014030027851286126, ""loss"": 0.9512906532931906, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 0.9512906532931906, ""scipy_optimality"": 88.49149489147504}, ""stage_wall_cap"": 300.0}, ""K10"": {""target"": 1e-10, ""target_reached"": false, ""termination"": ""not_attempted"", ""seconds"": 0.0, ""nfev_used"": 0, ""njev_used"": 0}, ""K12"": {""target"": 1e-12, ""target_reached"": false, ""termination"": ""not_attempted"", ""seconds"": 0.0, ""nfev_used"": 0, ""njev_used"": 0}}","{""K8_saved"": false, ""K10_saved"": false, ""K12_saved"": false, ""K8_reached"": false, ""K10_reached"": false, ""K12_milestone_reached"": false, ""milestone_separable"": {""K8"": false, ""K10"": false}, ""milestone_not_separable"": [], ""binding_state"": ""stage_end"", ""drift_pass"": null, ""lambda_min_H_raw_at_final"": -0.0002006548049090094, ""H_raw_spd_status"": ""spd_unresolved"", ""lambda_min_A_fd_at_final"": 89.29874577679567, ""A_fd_spd_status"": ""numerically_SPD"", ""lambda_min_H_prox_at_final"": -0.0002006548049090094, ""H_prox_spd_status"": ""spd_unresolved"", ""relative_theta_displacement"": 0.9939514065533868, ""proximal_term"": 0.0}","{""raw_total_before"": 5.6209031810293055, ""raw_total_after"": 0.9512853143023362, ""raw_total_relative"": -0.8307593488688884, ""raw_total_relative_max"": 0.05, ""raw_total_anomaly_R"": false, ""blocks"": {""pde"": {""before"": 1.7459161658282025, ""after"": 0.8023042517522521, ""relative"": -0.5404680548497777, ""relative_max"": 0.1, ""within"": true}, ""data"": {""before"": 1.5647457424857902, ""after"": 0.9968881768653497, ""relative"": -0.36290724441807987, ""relative_max"": 0.1, ""within"": true}, ""initial"": {""before"": 2.263324387831954, ""after"": 0.4884110280850037, ""relative"": -0.7842063511926126, ""relative_max"": 0.1, ""within"": true}, ""boundary"": {""before"": 0.7889971994728903, ""after"": 0.16293295153516407, ""relative"": -0.793493625016647, ""relative_max"": 0.1, ""within"": true}}, ""validation_status"": ""UNAVAILABLE"", ""validation_reason"": ""historical payload carries no validation data; not fabricated"", ""block_gate_binding_for_both_routes"": true, ""fit_pass"": true}",8562,6475,301.5601921239868,246131fef3fc776bd33f69953467e79f3e043698ef044a144f35914080f90c2f,d06b39d4b09cb638475f5b0a9e1293b063c1baf318b9998afd924f0f4c30fdf9,0.0030188459217496463,PASS,,303.8406463940628,841674752
burgers_1006,proximal,revision_week/outputs/phase4_solver_refinement_v2/tasks/burgers_1006_proximal,PASS,,True,False,0.0033033373654233118,1e-08,2.3319861011319644e-11,5.6209031810293055,3.6354666359154453,"{""reference_gradient_pass"": true, ""finite_damped_or_proximal_stability_pass"": true, ""curvature_stability"": ""STABLE"", ""physical_fit_preserved"": true, ""raw_gradient_pass"": false, ""raw_normalized_gradient"": 4.394879047584533e-06, ""raw_hessian_spd"": false, ""REFERENCE_CAPABLE"": true, ""raw_local_minimum"": false}","{""K8"": {""target"": 1e-08, ""target_reached"": true, ""termination"": null, ""scipy_stop"": null, ""seconds"": 18.296122425002977, ""nfev_used"": 500, ""njev_used"": 406, ""last_gate"": {""stage"": ""K8"", ""nfev_cum"": 500, ""njev_cum"": 406, ""seconds"": 18.28819895698689, ""normalized_gradient"": 2.2278815105342657e-10, ""loss"": 4.084699390090311, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 4.084699390090311, ""scipy_optimality"": 1.4239103267796316e-06}, ""stage_wall_cap"": 300.0}, ""K10"": {""target"": 1e-10, ""target_reached"": true, ""termination"": null, ""scipy_stop"": {""status"": 2, ""message"": ""`ftol` termination condition is satisfied.""}, ""seconds"": 0.298986888024956, ""nfev_used"": 10, ""njev_used"": 6, ""last_gate"": {""stage"": ""K10"", ""nfev_cum"": 10, ""njev_cum"": 6, ""seconds"": 0.29082187404856086, ""normalized_gradient"": 2.3319861011319644e-11, ""loss"": 4.084699390089816, ""scipy_status"": 2, ""scipy_success"": true, ""scipy_message"": ""`ftol` termination condition is satisfied."", ""scipy_cost"": 4.084699390089817, ""scipy_optimality"": 1.2277363068790952e-07}, ""stage_wall_cap"": 200.0}, ""K12"": {""target"": 1e-12, ""target_reached"": false, ""termination"": ""scipy_stop_status_2"", ""scipy_stop"": {""status"": 2, ""message"": ""`ftol` termination condition is satisfied.""}, ""seconds"": 0.17598039307631552, ""nfev_used"": 6, ""njev_used"": 4, ""last_gate"": {""stage"": ""K12"", ""nfev_cum"": 6, ""njev_cum"": 4, ""seconds"": 0.1687617909628898, ""normalized_gradient"": 1.310768647558275e-10, ""loss"": 4.084699390089292, ""scipy_status"": 2, ""scipy_success"": true, ""scipy_message"": ""`ftol` termination condition is satisfied."", ""scipy_cost"": 4.084699390089292, ""scipy_optimality"": 6.915924005727533e-07}, ""stage_wall_cap"": 100.0}}","{""K8_saved"": false, ""K10_saved"": true, ""K12_saved"": false, ""K8_reached"": true, ""K10_reached"": true, ""K12_milestone_reached"": false, ""milestone_separable"": {""K8"": false, ""K10"": true}, ""milestone_not_separable"": [], ""binding_state"": ""K10"", ""drift_pass"": true, ""lambda_min_H_raw_at_final"": -0.0005754054049000584, ""H_raw_spd_status"": ""not_SPD"", ""lambda_min_A_fd_at_final"": 0.002458697750349659, ""A_fd_spd_status"": ""numerically_SPD"", ""lambda_min_H_prox_at_final"": 0.002727931960400989, ""H_prox_spd_status"": ""numerically_SPD"", ""relative_theta_displacement"": 0.48960041288292827, ""proximal_term"": 0.44923275417437114}","{""raw_total_before"": 5.6209031810293055, ""raw_total_after"": 3.6354666359154453, ""raw_total_relative"": -0.35322375802784867, ""raw_total_relative_max"": 0.05, ""raw_total_anomaly_R"": false, ""blocks"": {""pde"": {""before"": 1.7459161658282025, ""after"": 1.5309665522589768, ""relative"": -0.12311565570919668, ""relative_max"": 0.1, ""within"": true}, ""data"": {""before"": 1.5647457424857902, ""after"": 1.315079519320297, ""relative"": -0.1595570554286141, ""relative_max"": 0.1, ""within"": true}, ""initial"": {""before"": 2.263324387831954, ""after"": 1.718043264947429, ""relative"": -0.2409204468506839, ""relative_max"": 0.1, ""within"": true}, ""boundary"": {""before"": 0.7889971994728903, ""after"": 0.4959514949349658, ""relative"": -0.37141539251812444, ""relative_max"": 0.1, ""within"": true}}, ""validation_status"": ""UNAVAILABLE"", ""validation_reason"": ""historical payload carries no validation data; not fabricated"", ""block_gate_binding_for_both_routes"": true, ""fit_pass"": true}",516,416,20.647229126887396,f1dea9f28400632970b35f1cb3912545e01b745190aa396dc5df5b3eb086f274,d06b39d4b09cb638475f5b0a9e1293b063c1baf318b9998afd924f0f4c30fdf9,0.0030188459217496463,PASS,,22.93806303315796,959283200
burgers_1007,raw,revision_week/outputs/phase4_solver_refinement_v2/tasks/burgers_1007_raw,CURVATURE_STABILITY_UNRESOLVED,1e-10 polish state not reached within the frozen stage budget,False,False,0.0,1e-08,6.354926695547812e-08,2.727924326289347,0.9170220224826231,"{""reference_gradient_pass"": true, ""finite_damped_or_proximal_stability_pass"": true, ""curvature_stability"": ""UNRESOLVED"", ""physical_fit_preserved"": true, ""raw_gradient_pass"": false, ""raw_normalized_gradient"": 6.354926695547812e-08, ""raw_hessian_spd"": false, ""REFERENCE_CAPABLE"": false, ""raw_local_minimum"": false}","{""K8"": {""target"": 1e-08, ""target_reached"": true, ""termination"": null, ""scipy_stop"": null, ""seconds"": 140.1502475119196, ""nfev_used"": 3550, ""njev_used"": 2968, ""last_gate"": {""stage"": ""K8"", ""nfev_cum"": 3550, ""njev_cum"": 2968, ""seconds"": 140.14459310192615, ""normalized_gradient"": 3.0708829558729565e-09, ""loss"": 0.9170898529010192, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 0.9170898529010192, ""scipy_optimality"": 3.8047080342537565e-05}, ""stage_wall_cap"": 300.0}, ""K10"": {""target"": 1e-10, ""target_reached"": false, ""termination"": ""wall_budget_exhausted"", ""scipy_stop"": null, ""seconds"": 200.01606691302732, ""nfev_used"": 5500, ""njev_used"": 4491, ""last_gate"": {""stage"": ""K10"", ""nfev_cum"": 5500, ""njev_cum"": 4491, ""seconds"": 199.6422667070292, ""normalized_gradient"": 1.6899989839592976e-08, ""loss"": 0.9170222964731288, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 0.9170222964731289, ""scipy_optimality"": 0.00034015907322194894}, ""stage_wall_cap"": 200.0}, ""K12"": {""target"": 1e-12, ""target_reached"": false, ""termination"": ""not_attempted"", ""seconds"": 0.0, ""nfev_used"": 0, ""njev_used"": 0}}","{""K8_saved"": false, ""K10_saved"": false, ""K12_saved"": false, ""K8_reached"": true, ""K10_reached"": false, ""K12_milestone_reached"": false, ""milestone_separable"": {""K8"": false, ""K10"": false}, ""milestone_not_separable"": [], ""binding_state"": ""stage_end"", ""drift_pass"": null, ""lambda_min_H_raw_at_final"": 7.641652282014602e-10, ""H_raw_spd_status"": ""spd_unresolved"", ""lambda_min_A_fd_at_final"": 0.1491379025650558, ""A_fd_spd_status"": ""numerically_SPD"", ""lambda_min_H_prox_at_final"": 7.641652282014602e-10, ""H_prox_spd_status"": ""spd_unresolved"", ""relative_theta_displacement"": 0.8887534024521354, ""proximal_term"": 0.0}","{""raw_total_before"": 2.727924326289347, ""raw_total_after"": 0.9170220224826231, ""raw_total_relative"": -0.6638389072434424, ""raw_total_relative_max"": 0.05, ""raw_total_anomaly_R"": false, ""blocks"": {""pde"": {""before"": 1.4195894848574986, ""after"": 0.7256669628109264, ""relative"": -0.48881914768214113, ""relative_max"": 0.1, ""within"": true}, ""data"": {""before"": 1.1754700056356875, ""after"": 0.9363881717761126, ""relative"": -0.20339254316428163, ""relative_max"": 0.1, ""within"": true}, ""initial"": {""before"": 1.0437151575786963, ""after"": 0.6107223250991146, ""relative"": -0.4148572810651492, ""relative_max"": 0.1, ""within"": true}, ""boundary"": {""before"": 0.9846538898272985, ""after"": 0.2400977664063802, ""relative"": -0.7561602417997946, ""relative_max"": 0.1, ""within"": true}}, ""validation_status"": ""UNAVAILABLE"", ""validation_reason"": ""historical payload carries no validation data; not fabricated"", ""block_gate_binding_for_both_routes"": true, ""fit_pass"": true}",9066,7468,341.8249188370537,c197ab0ee4bbf451e2b350749ee06d8d65425e3b33ec0259176b47ace696d200,52478691f536f8a3f086013b122d32238da1a477f1627e0c96ccf8e216a3d69d,0.0029628765758037265,PASS,,343.97268811706454,872599552
burgers_1007,proximal,revision_week/outputs/phase4_solver_refinement_v2/tasks/burgers_1007_proximal,CURVATURE_STABILITY_UNRESOLVED,1e-10 polish state not reached within the frozen stage budget,False,False,0.0030215376754142995,1e-08,7.489263748157742e-12,2.727924326289347,0.9971419274316352,"{""reference_gradient_pass"": true, ""finite_damped_or_proximal_stability_pass"": true, ""curvature_stability"": ""UNRESOLVED"", ""physical_fit_preserved"": true, ""raw_gradient_pass"": false, ""raw_normalized_gradient"": 2.912896745608171e-06, ""raw_hessian_spd"": true, ""REFERENCE_CAPABLE"": false, ""raw_local_minimum"": false}","{""K8"": {""target"": 1e-08, ""target_reached"": true, ""termination"": null, ""scipy_stop"": null, ""seconds"": 13.326153785921633, ""nfev_used"": 300, ""njev_used"": 213, ""last_gate"": {""stage"": ""K8"", ""nfev_cum"": 300, ""njev_cum"": 213, ""seconds"": 13.319430643925443, ""normalized_gradient"": 2.899702051588789e-11, ""loss"": 1.1385258828580485, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 1.1385258828580487, ""scipy_optimality"": 1.3023156327190803e-07}, ""stage_wall_cap"": 300.0}, ""K10"": {""target"": 1e-10, ""target_reached"": true, ""termination"": ""milestone_not_separable"", ""seconds"": 0.0, ""nfev_used"": 0, ""njev_used"": 0, ""last_gate"": {""stage"": ""K8"", ""nfev_cum"": 300, ""njev_cum"": 213, ""seconds"": 13.319430643925443, ""normalized_gradient"": 2.899702051588789e-11, ""loss"": 1.1385258828580485, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 1.1385258828580487, ""scipy_optimality"": 1.3023156327190803e-07}, ""milestone_overshoot"": true, ""gate_at_start"": 2.899702051588789e-11}, ""K12"": {""target"": 1e-12, ""target_reached"": false, ""termination"": ""scipy_stop_status_2"", ""scipy_stop"": {""status"": 2, ""message"": ""`ftol` termination condition is satisfied.""}, ""seconds"": 0.14727780898101628, ""nfev_used"": 7, ""njev_used"": 2, ""last_gate"": {""stage"": ""K12"", ""nfev_cum"": 7, ""njev_cum"": 2, ""seconds"": 0.13891145796515048, ""normalized_gradient"": 7.489263748157742e-12, ""loss"": 1.1385258828580413, ""scipy_status"": 2, ""scipy_success"": true, ""scipy_message"": ""`ftol` termination condition is satisfied."", ""scipy_cost"": 1.1385258828580413, ""scipy_optimality"": 2.7919317491806664e-08}, ""stage_wall_cap"": 100.0}}","{""K8_saved"": false, ""K10_saved"": false, ""K12_saved"": false, ""K8_reached"": true, ""K10_reached"": false, ""K12_milestone_reached"": false, ""milestone_separable"": {""K8"": false, ""K10"": false}, ""milestone_not_separable"": [""K10""], ""binding_state"": ""stage_end"", ""drift_pass"": null, ""lambda_min_H_raw_at_final"": 0.00048549420050474177, ""H_raw_spd_status"": ""numerically_SPD"", ""lambda_min_A_fd_at_final"": 0.004900609400414829, ""A_fd_spd_status"": ""numerically_SPD"", ""lambda_min_H_prox_at_final"": 0.0035070318761355104, ""H_prox_spd_status"": ""numerically_SPD"", ""relative_theta_displacement"": 0.35476844525862594, ""proximal_term"": 0.14138395542640622}","{""raw_total_before"": 2.727924326289347, ""raw_total_after"": 0.9971419274316352, ""raw_total_relative"": -0.6344686258991666, ""raw_total_relative_max"": 0.05, ""raw_total_anomaly_R"": false, ""blocks"": {""pde"": {""before"": 1.4195894848574986, ""after"": 0.7442648931868807, ""relative"": -0.47571822620143484, ""relative_max"": 0.1, ""within"": true}, ""data"": {""before"": 1.1754700056356875, ""after"": 0.9574812644822397, ""relative"": -0.18544815274598242, ""relative_max"": 0.1, ""within"": true}, ""initial"": {""before"": 1.0437151575786963, ""after"": 0.6474338350282671, ""relative"": -0.37968340276839324, ""relative_max"": 0.1, ""within"": true}, ""boundary"": {""before"": 0.9846538898272985, ""after"": 0.32312951127817696, ""relative"": -0.6718344236319915, ""relative_max"": 0.1, ""within"": true}}, ""validation_status"": ""UNAVAILABLE"", ""validation_reason"": ""historical payload carries no validation data; not fabricated"", ""block_gate_binding_for_both_routes"": true, ""fit_pass"": true}",307,215,15.711349526187405,0f10a13d2867415ffdc4129594a25dd97fe8be4c937f13ffed1481df86c8e7ae,52478691f536f8a3f086013b122d32238da1a477f1627e0c96ccf8e216a3d69d,0.0029628765758037265,PASS,,18.40895707299933,849207296
allen_cahn_1016,raw,revision_week/outputs/phase4_solver_refinement_v2/tasks/allen_cahn_1016_raw,CURVATURE_UNSTABLE,K10 vs K8 relative drift exceeds 0.05,False,False,0.0,1e-08,2.0217994298938538e-11,0.34931144801428404,0.28985442799509153,"{""reference_gradient_pass"": true, ""finite_damped_or_proximal_stability_pass"": true, ""curvature_stability"": ""UNSTABLE"", ""physical_fit_preserved"": true, ""raw_gradient_pass"": true, ""raw_normalized_gradient"": 2.0217994298938538e-11, ""raw_hessian_spd"": false, ""REFERENCE_CAPABLE"": false, ""raw_local_minimum"": false}","{""K8"": {""target"": 1e-08, ""target_reached"": true, ""termination"": null, ""scipy_stop"": null, ""seconds"": 37.5406721229665, ""nfev_used"": 1950, ""njev_used"": 1584, ""last_gate"": {""stage"": ""K8"", ""nfev_cum"": 1950, ""njev_cum"": 1584, ""seconds"": 37.535051671089604, ""normalized_gradient"": 1.8018294012706348e-09, ""loss"": 0.28985806476397497, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 0.28985806476397497, ""scipy_optimality"": 0.000872031396603537}, ""stage_wall_cap"": 300.0}, ""K10"": {""target"": 1e-10, ""target_reached"": true, ""termination"": null, ""scipy_stop"": {""status"": 3, ""message"": ""`xtol` termination condition is satisfied.""}, ""seconds"": 19.535496710101143, ""nfev_used"": 997, ""njev_used"": 821, ""last_gate"": {""stage"": ""K10"", ""nfev_cum"": 997, ""njev_cum"": 821, ""seconds"": 19.53037426713854, ""normalized_gradient"": 2.0217994298938538e-11, ""loss"": 0.28985442799509153, ""scipy_status"": 3, ""scipy_success"": true, ""scipy_message"": ""`xtol` termination condition is satisfied."", ""scipy_cost"": 0.28985442799509153, ""scipy_optimality"": 3.999225893158709e-05}, ""stage_wall_cap"": 200.0}, ""K12"": {""target"": 1e-12, ""target_reached"": true, ""termination"": null, ""scipy_stop"": {""status"": 3, ""message"": ""`xtol` termination condition is satisfied.""}, ""seconds"": 6.3961129009258, ""nfev_used"": 395, ""njev_used"": 268, ""last_gate"": {""stage"": ""K12"", ""nfev_cum"": 395, ""njev_cum"": 268, ""seconds"": 6.39089995296672, ""normalized_gradient"": 5.056427063054813e-13, ""loss"": 0.28985414474740995, ""scipy_status"": 3, ""scipy_success"": true, ""scipy_message"": ""`xtol` termination condition is satisfied."", ""scipy_cost"": 0.28985414474740995, ""scipy_optimality"": 1.1980948597112295e-06}, ""stage_wall_cap"": 100.0}}","{""K8_saved"": false, ""K10_saved"": true, ""K12_saved"": true, ""K8_reached"": true, ""K10_reached"": true, ""K12_milestone_reached"": true, ""milestone_separable"": {""K8"": false, ""K10"": true}, ""milestone_not_separable"": [], ""binding_state"": ""K10"", ""drift_pass"": false, ""lambda_min_H_raw_at_final"": -1.2493853351379388e-12, ""H_raw_spd_status"": ""spd_unresolved"", ""lambda_min_A_fd_at_final"": 650.7555082555397, ""A_fd_spd_status"": ""numerically_SPD"", ""lambda_min_H_prox_at_final"": -1.2493853351379388e-12, ""H_prox_spd_status"": ""spd_unresolved"", ""relative_theta_displacement"": 0.9994061235566809, ""proximal_term"": 0.0}","{""raw_total_before"": 0.34931144801428404, ""raw_total_after"": 0.28985442799509153, ""raw_total_relative"": -0.17021205676820872, ""raw_total_relative_max"": 0.05, ""raw_total_anomaly_R"": false, ""blocks"": {""pde"": {""before"": 0.41615665234763827, ""after"": 0.24929869025514306, ""relative"": -0.4009498854607031, ""relative_max"": 0.1, ""within"": true}, ""data"": {""before"": 0.6086687241909725, ""after"": 0.5986300571805454, ""relative"": -0.016492825426130207, ""relative_max"": 0.1, ""within"": true}, ""initial"": {""before"": 0.3841502710285836, ""after"": 0.3954183028054617, ""relative"": 0.029332354098585676, ""relative_max"": 0.1, ""within"": true}, ""boundary"": {""before"": 0.08595051015424333, ""after"": 0.05334266091711692, ""relative"": -0.3793793565461064, ""relative_max"": 0.1, ""within"": true}}, ""validation_status"": ""UNAVAILABLE"", ""validation_reason"": ""historical payload carries no validation data; not fabricated"", ""block_gate_binding_for_both_routes"": true, ""fit_pass"": true}",3342,2673,65.00880922493525,f1755f28d96a0e0fc6042723d8f7775a63c959f7309cd7984c47880b22170415,9292d7b5390545efd629be5e1415acc157944dd2374194c0727b94df344049ff,0.0007167875702799587,PASS,,67.37180574401282,783302656
allen_cahn_1016,proximal,revision_week/outputs/phase4_solver_refinement_v2/tasks/allen_cahn_1016_proximal,PASS,,True,False,0.0006727446620497364,1e-08,1.6690073947878724e-12,0.34931144801428404,0.32637894771201886,"{""reference_gradient_pass"": true, ""finite_damped_or_proximal_stability_pass"": true, ""curvature_stability"": ""STABLE"", ""physical_fit_preserved"": true, ""raw_gradient_pass"": false, ""raw_normalized_gradient"": 3.357251970387948e-07, ""raw_hessian_spd"": false, ""REFERENCE_CAPABLE"": true, ""raw_local_minimum"": false}","{""K8"": {""target"": 1e-08, ""target_reached"": true, ""termination"": null, ""scipy_stop"": null, ""seconds"": 2.471271680900827, ""nfev_used"": 100, ""njev_used"": 79, ""last_gate"": {""stage"": ""K8"", ""nfev_cum"": 100, ""njev_cum"": 79, ""seconds"": 2.4631078799720854, ""normalized_gradient"": 3.1077397029582213e-10, ""loss"": 0.3297912200384888, ""scipy_status"": 0, ""scipy_success"": false, ""scipy_message"": ""The maximum number of function evaluations is exceeded."", ""scipy_cost"": 0.3297912200384888, ""scipy_optimality"": 8.933208526572885e-07}, ""stage_wall_cap"": 300.0}, ""K10"": {""target"": 1e-10, ""target_reached"": true, ""termination"": null, ""scipy_stop"": {""status"": 2, ""message"": ""`ftol` termination condition is satisfied.""}, ""seconds"": 0.40722788381390274, ""nfev_used"": 27, ""njev_used"": 20, ""last_gate"": {""stage"": ""K10"", ""nfev_cum"": 27, ""njev_cum"": 20, ""seconds"": 0.4016275380272418, ""normalized_gradient"": 1.6690073947878724e-12, ""loss"": 0.3297912200277818, ""scipy_status"": 2, ""scipy_success"": true, ""scipy_message"": ""`ftol` termination condition is satisfied."", ""scipy_cost"": 0.3297912200277818, ""scipy_optimality"": 4.1546498382051935e-09}, ""stage_wall_cap"": 200.0}, ""K12"": {""target"": 1e-12, ""target_reached"": false, ""termination"": ""scipy_stop_status_2"", ""scipy_stop"": {""status"": 2, ""message"": ""`ftol` termination condition is satisfied.""}, ""seconds"": 0.07610060507431626, ""nfev_used"": 5, ""njev_used"": 3, ""last_gate"": {""stage"": ""K12"", ""nfev_cum"": 5, ""njev_cum"": 3, ""seconds"": 0.06907151592895389, ""normalized_gradient"": 1.6337272088955423e-12, ""loss"": 0.3297912200277535, ""scipy_status"": 2, ""scipy_success"": true, ""scipy_message"": ""`ftol` termination condition is satisfied."", ""scipy_cost"": 0.3297912200277535, ""scipy_optimality"": 4.1589414926258145e-09}, ""stage_wall_cap"": 100.0}}","{""K8_saved"": false, ""K10_saved"": true, ""K12_saved"": false, ""K8_reached"": true, ""K10_reached"": true, ""K12_milestone_reached"": false, ""milestone_separable"": {""K8"": false, ""K10"": true}, ""milestone_not_separable"": [], ""binding_state"": ""K10"", ""drift_pass"": true, ""lambda_min_H_raw_at_final"": -0.00012265381223448607, ""H_raw_spd_status"": ""not_SPD"", ""lambda_min_A_fd_at_final"": 0.0005896450353247187, ""A_fd_spd_status"": ""numerically_SPD"", ""lambda_min_H_prox_at_final"": 0.0005500908488485336, ""H_prox_spd_status"": ""numerically_SPD"", ""relative_theta_displacement"": 0.18364593732874632, ""proximal_term"": 0.003412272315762916}","{""raw_total_before"": 0.34931144801428404, ""raw_total_after"": 0.32637894771201886, ""raw_total_relative"": -0.0656505832620963, ""raw_total_relative_max"": 0.05, ""raw_total_anomaly_R"": false, ""blocks"": {""pde"": {""before"": 0.41615665234763827, ""after"": 0.36433844720497094, ""relative"": -0.12451610433318452, ""relative_max"": 0.1, ""within"": true}, ""data"": {""before"": 0.6086687241909725, ""after"": 0.6013127989511674, ""relative"": -0.012085268960685338, ""relative_max"": 0.1, ""within"": true}, ""initial"": {""before"": 0.3841502710285836, ""after"": 0.3911365850114775, ""relative"": 0.018186409095033714, ""relative_max"": 0.1, ""within"": true}, ""boundary"": {""before"": 0.08595051015424333, ""after"": 0.07382737294107423, ""relative"": -0.14104787966253376, ""relative_max"": 0.1, ""within"": true}}, ""validation_status"": ""UNAVAILABLE"", ""validation_reason"": ""historical payload carries no validation data; not fabricated"", ""block_gate_binding_for_both_routes"": true, ""fit_pass"": true}",132,102,4.5404325041454285,6cc3f98da171ab6a5bae0cb8906475eea4c14e828de2c97143a4448c6585d0dc,9292d7b5390545efd629be5e1415acc157944dd2374194c0727b94df344049ff,0.0007167875702799587,PASS,,6.760601806920022,782548992
