source,benchmark,seed,step_budget,basis_dimension,raw_relative_error,gn_relative_error,corrected_relative_error,improved_over_gn,gn_to_corrected_error_ratio,defect_relative_norm,identity_relative_residual,minimum_gap_eigenvalue,maximum_positive_nested_increment_so_far,dense_oracle_gap_spectral_norm,floating_point_mu_bound,reference_minimum_eigenvalue,subspace_stalled_or_response_converged,reference_scalar,gn_scalar,corrected_scalar
outputs\posthoc\exact_fixed_state_v3\burgers\seed_65.json,Burgers,65,0,0,30.283573453515885,0.10054054391634194,0.018898230037461893,True,5.320103719609762,0.0032841304314443842,1.6238992993828438e-11,0.442615303961702,0.0,0.44261530357418105,83638.09717475274,23.420992489525474,False,23.420992489525474,25.77575181448833,23.863607793487176
outputs\posthoc\exact_fixed_state_v3\burgers\seed_65.json,Burgers,65,1,1,30.283573453515885,0.10054054391634194,0.01819057433556749,True,5.527068143184352,0.0028176182288026552,9.294332452830613e-12,0.42604130507538684,0.0,0.4260413048537446,61564.115778611624,23.420992489525474,False,23.420992489525474,25.77575181448833,23.84703379460086
outputs\posthoc\exact_fixed_state_v3\burgers\seed_65.json,Burgers,65,3,3,30.283573453515885,0.10054054391634194,0.01732375895793681,True,5.803621729005857,0.0029761039480784134,1.1519468036035363e-11,0.4057396286174253,0.0,0.405739628342954,68684.6265979881,23.420992489525474,False,23.420992489525474,25.77575181448833,23.8267321181429
outputs\posthoc\exact_fixed_state_v3\burgers\seed_65.json,Burgers,65,5,5,30.283573453515885,0.10054054391634194,0.016854637071586725,True,5.965156264671612,0.002724268181764807,1.3204816961015763e-11,0.3947523284358567,0.0,0.3947523281213742,57552.350542210166,23.420992489525474,False,23.420992489525474,25.77575181448833,23.81574481796133
outputs\posthoc\exact_fixed_state_v3\burgers\seed_65.json,Burgers,65,10,10,30.283573453515885,0.10054054391634194,0.015081076603529838,True,6.666668869834511,0.001417867095667896,1.3027163807164662e-11,0.3532137820160415,0.0,0.353213781706331,15589.57937446316,23.420992489525474,False,23.420992489525474,25.77575181448833,23.774206271541516
outputs\posthoc\exact_fixed_state_v3\burgers\seed_66.json,Burgers,66,0,0,28.039990750790047,0.08431587631193634,0.02243631941233586,True,3.7580083775050053,0.0036287382932044645,8.63131151783032e-12,0.6243591723109603,0.0,0.6243591720653786,41225.34242068175,27.82805684890161,False,27.82805684890161,30.17440384901829,28.45241602121257
outputs\posthoc\exact_fixed_state_v3\burgers\seed_66.json,Burgers,66,1,1,28.039990750790047,0.08431587631193634,0.022127450773128342,True,3.8104649820000884,0.006637946480214512,4.051359862437246e-12,0.6157639582571619,0.0,0.6157639581419257,137949.60748997566,27.82805684890161,False,27.82805684890161,30.17440384901829,28.443820807158772
outputs\posthoc\exact_fixed_state_v3\burgers\seed_66.json,Burgers,66,3,3,28.039990750790047,0.08431587631193634,0.021298726319688228,True,3.9587285665056875,0.001837451654099052,7.533798803241972e-12,0.5927021670464683,0.0,0.5927021672605846,10570.239268854415,27.82805684890161,False,27.82805684890161,30.17440384901829,28.42075901594808
outputs\posthoc\exact_fixed_state_v3\burgers\seed_66.json,Burgers,66,5,5,28.039990750790047,0.08431587631193634,0.020888802377076618,True,4.0364150509875385,0.0022520693417113647,5.4471614025732094e-12,0.5812947802636472,0.0,0.5812947801088969,15878.756648192,27.82805684890161,False,27.82805684890161,30.17440384901829,28.409351629165258
outputs\posthoc\exact_fixed_state_v3\burgers\seed_66.json,Burgers,66,10,10,28.039990750790047,0.08431587631193634,0.016710362516359864,True,5.0457239470052775,0.0020787544847870438,3.7838796130951334e-12,0.4650169182381205,0.0,0.46501691813106294,13528.803051785,27.82805684890161,False,27.82805684890161,30.17440384901829,28.29307376713973
outputs\posthoc\exact_fixed_state_v3\burgers\seed_67.json,Burgers,67,0,0,38.67292206092961,0.04202628008946151,0.08206743236501556,False,0.5120944920335639,0.003097024445062325,3.6111235354683132e-12,2.8236717052216136,0.0,2.82367170508717,218045.3975830577,34.40672655435287,False,34.40672655435287,32.96073982679786,37.230398259574486
outputs\posthoc\exact_fixed_state_v3\burgers\seed_67.json,Burgers,67,1,1,38.67292206092961,0.04202628008946151,0.08114895234785095,False,0.517890605775325,0.002910064022797254,4.921192940481434e-13,2.792069814416209,0.0,2.7920698143979026,192514.18946220088,34.40672655435287,False,34.40672655435287,32.96073982679786,37.19879636876908
outputs\posthoc\exact_fixed_state_v3\burgers\seed_67.json,Burgers,67,3,3,38.67292206092961,0.04202628008946151,0.08007019973033465,False,0.5248679312778063,0.005303776613983669,1.1796870997842686e-12,2.7549534680747456,0.0,2.7549534680309065,639481.6777142412,34.40672655435287,False,34.40672655435287,32.96073982679786,37.16168002242762
outputs\posthoc\exact_fixed_state_v3\burgers\seed_67.json,Burgers,67,5,5,38.67292206092961,0.04202628008946151,0.07844182504147151,False,0.5357636703027062,0.002256356345380152,1.2655212690949065e-13,2.6989264254107184,0.0,2.698926425415414,115737.21693806036,34.40672655435287,False,34.40672655435287,32.96073982679786,37.10565297976359
outputs\posthoc\exact_fixed_state_v3\burgers\seed_67.json,Burgers,67,10,10,38.67292206092961,0.04202628008946151,0.07692493811291669,False,0.5463284224911811,0.002319282639375352,9.430950328010275e-13,2.6467353116308914,0.0,2.6467353116658363,122282.69790213028,34.40672655435287,False,34.40672655435287,32.96073982679786,37.05346186598376
outputs\posthoc\exact_fixed_state_v3\burgers\seed_68.json,Burgers,68,0,0,29.811114324910385,0.20705105792545012,0.013587268814226599,True,15.238607608076213,0.006342862876736122,4.402339790975763e-12,0.30602919915816074,0.0,0.3060291992586629,147086.1660728801,22.523231357714735,False,22.523231357714735,27.186690240299754,22.829260556872896
outputs\posthoc\exact_fixed_state_v3\burgers\seed_68.json,Burgers,68,1,1,29.811114324910385,0.20705105792545012,0.01300030656303341,True,15.926628877676107,0.008248767526138451,1.3419047763896973e-12,0.29280891257042185,0.0,0.2928089126010388,248759.29120009954,22.523231357714735,False,22.523231357714735,27.186690240299754,22.816040270285157
outputs\posthoc\exact_fixed_state_v3\burgers\seed_68.json,Burgers,68,3,3,29.811114324910385,0.20705105792545012,0.011977763469220287,True,17.28628708168408,0.0020262283687355236,2.0858794266696544e-12,0.26977793788501003,0.0,0.26977793783746656,15009.905758692366,22.523231357714735,False,22.523231357714735,27.186690240299754,22.793009295599745
outputs\posthoc\exact_fixed_state_v3\burgers\seed_68.json,Burgers,68,5,5,29.811114324910385,0.20705105792545012,0.01098800474263928,True,18.843371728989368,0.0030957138741019383,8.097559241914407e-13,0.24748537308801133,0.0,0.24748537310645005,35036.66894275114,22.523231357714735,False,22.523231357714735,27.186690240299754,22.770716730802746
outputs\posthoc\exact_fixed_state_v3\burgers\seed_68.json,Burgers,68,10,10,29.811114324910385,0.20705105792545012,0.006848391668409576,True,30.233530433216924,0.001328089547539992,3.184056698351662e-12,0.15424791004431881,0.0,0.1542479101165252,6448.458360626829,22.523231357714735,False,22.523231357714735,27.186690240299754,22.677479267759054
outputs\posthoc\exact_fixed_state_v3\burgers\seed_69.json,Burgers,69,0,0,25.279239989553403,0.05510791338425962,0.01956714306459701,True,2.8163494896690775,0.003667152495054184,9.859318185696492e-12,0.4376843069360348,0.0,0.4376843071608865,104495.16704280885,22.368329668538536,False,22.368329668538536,23.601001643014,22.80601397547457
outputs\posthoc\exact_fixed_state_v3\burgers\seed_69.json,Burgers,69,1,1,25.279239989553403,0.05510791338425962,0.018974126163865807,True,2.9043716115478744,0.006696928924004629,1.3999904199524767e-11,0.4244195093955341,0.0,0.4244195097146304,348489.4570782053,22.368329668538536,False,22.368329668538536,23.601001643014,22.79274917793407
outputs\posthoc\exact_fixed_state_v3\burgers\seed_69.json,Burgers,69,3,3,25.279239989553403,0.05510791338425962,0.018270658378137163,True,3.01619745953995,0.001549528722286991,2.304531485725647e-12,0.40868411004612426,0.0,0.4086841100986146,18656.81589857848,22.368329668538536,False,22.368329668538536,23.601001643014,22.77701377858466
outputs\posthoc\exact_fixed_state_v3\burgers\seed_69.json,Burgers,69,5,5,25.279239989553403,0.05510791338425962,0.018029377566427415,True,3.0565621681181225,0.0010689257722518556,5.057796504925597e-12,0.40328706130469527,0.0,0.40328706118952107,8878.372471363442,22.368329668538536,False,22.368329668538536,23.601001643014,22.77161672984323
outputs\posthoc\exact_fixed_state_v3\burgers\seed_69.json,Burgers,69,10,10,25.279239989553403,0.05510791338425962,0.01667433085735891,True,3.3049550147278475,0.0007804824246689695,1.4099146799156443e-11,0.37297692978643227,0.0,0.3729769301070653,4733.305327945138,22.368329668538536,False,22.368329668538536,23.601001643014,22.741306598324968
