data_seed,initialization_seed,noise_level,step,side,tolerance,phi,phi_relative_to_anchor,iterations,normalized_full_penalty_gradient,max_abs_gradient,displacement_from_anchor,tolerance_reached,wall_seconds,timed_out
916102,926001,0.02,0.1,minus,1e-12,0.013386086097131208,0.9982974073639145,863,3.849766311177421e-08,0.0002593879711487723,0.127135892278772,False,6.0580674999982875,False
916102,926001,0.02,0.03,plus,1e-08,0.008010295959765908,0.19579042988886253,695,5.771075895675818e-08,0.00039889238131296523,0.042401393949946145,False,5.813537399999404,False
916102,926001,0.02,0.03,plus,1e-10,0.008010295959765908,0.19579042988886253,695,5.771075895675818e-08,0.00039889238131296523,0.042401393949946145,False,5.1083452999992005,False
916102,926001,0.02,0.03,plus,1e-12,0.008010295959765908,0.19579042988886253,695,5.771075895675818e-08,0.00039889238131296523,0.042401393949946145,False,5.535590299999967,False
916102,926001,0.02,0.03,minus,1e-08,0.006906186364485719,0.030967095742904367,655,3.913924437370856e-08,0.000291875869393686,0.03815799719803821,False,5.7011044999999285,False
916102,926001,0.02,0.03,minus,1e-10,0.006906186364485719,0.030967095742904367,655,3.913924437370856e-08,0.000291875869393686,0.03815799719803821,False,6.9921950999996625,False
916102,926001,0.02,0.03,minus,1e-12,0.006906186364485719,0.030967095742904367,655,3.913924437370856e-08,0.000291875869393686,0.03815799719803821,False,5.805921899998793,False
916102,926001,0.02,0.01,plus,1e-08,0.006968393227257462,0.040253440660681074,654,6.08491123443506e-08,0.000647204886847285,0.012713647225877305,False,5.478532299999642,False
916102,926001,0.02,0.01,plus,1e-10,0.006968393227257462,0.040253440660681074,654,6.08491123443506e-08,0.000647204886847285,0.012713647225877305,False,5.527815200000987,False
916102,926001,0.02,0.01,plus,1e-12,0.006968393227257462,0.040253440660681074,654,6.08491123443506e-08,0.000647204886847285,0.012713647225877305,False,6.213885900000605,False
916102,926001,0.02,0.01,minus,1e-08,0.006594225619817649,-0.015602927992645987,929,2.061701905223368e-08,0.00015049818472280194,0.03279267976597444,False,6.164470399999118,False
916102,926001,0.02,0.01,minus,1e-10,0.006594225619817649,-0.015602927992645987,929,2.061701905223368e-08,0.00015049818472280194,0.03279267976597444,False,5.589597199999844,False
916102,926001,0.02,0.01,minus,1e-12,0.006594225619817649,-0.015602927992645987,929,2.061701905223368e-08,0.00015049818472280194,0.03279267976597444,False,5.568897900000593,False
916102,926001,0.02,0.003,plus,1e-08,0.006761940724187891,0.009433864375710933,883,3.333083563934452e-08,0.0002170824574515562,0.003814511004331046,False,4.402453300001071,False
916102,926001,0.02,0.003,plus,1e-10,0.006761940724187891,0.009433864375710933,883,3.333083563934452e-08,0.0002170824574515562,0.003814511004331046,False,6.042436199999429,False
916102,926001,0.02,0.003,plus,1e-12,0.006761940724187891,0.009433864375710933,883,3.333083563934452e-08,0.0002170824574515562,0.003814511004331046,False,4.9413895000016055,False
916102,926001,0.02,0.003,minus,1e-08,0.006650755145473368,-0.007164105491605556,880,3.4430407749575056e-08,0.00023245796818094355,0.0038149315613747593,False,4.682350600000063,False
916102,926001,0.02,0.003,minus,1e-10,0.006650755145473368,-0.007164105491605556,880,3.4430407749575056e-08,0.00023245796818094355,0.0038149315613747593,False,3.8500253000001976,False
916102,926001,0.02,0.003,minus,1e-12,0.006650755145473368,-0.007164105491605556,880,3.4430407749575056e-08,0.00023245796818094355,0.0038149315613747593,False,4.667256200000338,False
916102,926001,0.02,0.001,plus,1e-08,0.006718121652152727,0.0028924797315671488,625,3.262818506449247e-08,0.00019021524482800908,0.0012715528920544776,False,4.314252800000759,False
916102,926001,0.02,0.001,plus,1e-10,0.006718121652152727,0.0028924797315671488,625,3.262818506449247e-08,0.00019021524482800908,0.0012715528920544776,False,6.203353600001719,False
916102,926001,0.02,0.001,plus,1e-12,0.006718121652152727,0.0028924797315671488,625,3.262818506449247e-08,0.00019021524482800908,0.0012715528920544776,False,4.7022046000001865,False
916102,926001,0.02,0.001,minus,1e-08,0.006681058187802206,-0.002640416454977167,625,3.262967764031388e-08,0.00019020794736319263,0.0012715851427299708,False,4.483982100000503,False
916102,926001,0.02,0.001,minus,1e-10,0.006681058187802206,-0.002640416454977167,625,3.262967764031388e-08,0.00019020794736319263,0.0012715851427299708,False,4.511149199999636,False
916102,926001,0.02,0.001,minus,1e-12,0.006681058187802206,-0.002640416454977167,625,3.262967764031388e-08,0.00019020794736319263,0.0012715851427299708,False,5.882936500000142,False
916102,926001,0.02,0.0003,plus,1e-08,0.00670438024520481,0.0008411394310262128,625,3.3188888329618144e-08,0.0001910869054561927,0.0003814604950140575,False,5.2938062000012,False
916102,926001,0.02,0.0003,plus,1e-10,0.00670438024520481,0.0008411394310262128,625,3.3188888329618144e-08,0.0001910869054561927,0.0003814604950140575,False,4.507663599999432,False
916102,926001,0.02,0.0003,plus,1e-12,0.00670438024520481,0.0008411394310262128,625,3.3188888329618144e-08,0.0001910869054561927,0.0003814604950140575,False,4.43197390000023,False
916102,926001,0.02,0.0003,minus,1e-08,0.006693261151581124,-0.0008187375336983311,625,3.318914342052453e-08,0.00019108472043341193,0.0003814892182442404,False,4.808347500000309,False
916102,926001,0.02,0.0003,minus,1e-10,0.006693261151581124,-0.0008187375336983311,625,3.318914342052453e-08,0.00019108472043341193,0.0003814892182442404,False,4.874212299999272,False
916102,926001,0.02,0.0003,minus,1e-12,0.006693261151581124,-0.0008187375336983311,625,3.318914342052453e-08,0.00019108472043341193,0.0003814892182442404,False,5.565996900000755,False
916102,926001,0.02,0.0001,plus,1e-08,0.00670060632157669,0.0002777617755308502,625,3.388746554156457e-08,0.00019167434830227523,0.00012715578817622087,False,4.733748399999968,False
916102,926001,0.02,0.0001,plus,1e-10,0.00670060632157669,0.0002777617755308502,625,3.388746554156457e-08,0.00019167434830227523,0.00012715578817622087,False,4.175183499999548,False
916102,926001,0.02,0.0001,plus,1e-12,0.00670060632157669,0.0002777617755308502,625,3.388746554156457e-08,0.00019167434830227523,0.00012715578817622087,False,4.2683820000002015,False
916102,926001,0.02,0.0001,minus,1e-08,0.006696899955447307,-0.0002755307831263496,625,3.3887563992338625e-08,0.00019167369744016102,0.0001271817226811155,False,4.75709629999983,False
916102,926001,0.02,0.0001,minus,1e-10,0.006696899955447307,-0.0002755307831263496,625,3.3887563992338625e-08,0.00019167369744016102,0.0001271817226811155,False,6.303712099999757,False
916102,926001,0.02,0.0001,minus,1e-12,0.006696899955447307,-0.0002755307831263496,625,3.3887563992338625e-08,0.00019167369744016102,0.0001271817226811155,False,4.937450100000206,False
916103,926001,0.02,0.1,plus,1e-08,0.011551406667741772,1.8457494566441348,716,1.2835547383132258e-08,7.397383189666762e-05,0.11612889454899779,False,5.933605399999578,False
916103,926001,0.02,0.1,plus,1e-10,0.011551406667741772,1.8457494566441348,716,1.2835547383132258e-08,7.397383189666762e-05,0.11612889454899779,False,5.87617390000014,False
916103,926001,0.02,0.1,plus,1e-12,0.011551406667741772,1.8457494566441348,716,1.2835547383132258e-08,7.397383189666762e-05,0.11612889454899779,False,5.653695599999992,False
916103,926001,0.02,0.1,minus,1e-08,0.014256586507295204,2.5121846605948246,908,1.6530594729911532e-08,8.98348788836989e-05,0.11900844125254012,False,7.471117000000959,False
916103,926001,0.02,0.1,minus,1e-10,0.014256586507295204,2.5121846605948246,908,1.6530594729911532e-08,8.98348788836989e-05,0.11900844125254012,False,6.102257699998518,False
916103,926001,0.02,0.1,minus,1e-12,0.014256586507295204,2.5121846605948246,908,1.6530594729911532e-08,8.98348788836989e-05,0.11900844125254012,False,5.696844699999929,False
916103,926001,0.02,0.03,plus,1e-08,0.004475109356296492,0.10246659869290593,1000,3.481830283198332e-08,0.00017321485942217718,0.03514808791834746,False,6.335217399999237,True
916103,926001,0.02,0.03,plus,1e-10,0.004475109356296492,0.10246659869290593,1000,3.481830283198332e-08,0.00017321485942217718,0.03514808791834746,False,7.613845500000025,True
916103,926001,0.02,0.03,plus,1e-12,0.004475109356296492,0.10246659869290593,1000,3.481830283198332e-08,0.00017321485942217718,0.03514808791834746,False,6.116697400000703,True
916103,926001,0.02,0.03,minus,1e-08,0.005237547138567351,0.290297134577452,874,1.3858621221611874e-08,6.695009121937545e-05,0.03543585684337669,False,5.471855899999355,False
916103,926001,0.02,0.03,minus,1e-10,0.005237547138567351,0.290297134577452,874,1.3858621221611874e-08,6.695009121937545e-05,0.03543585684337669,False,5.881906599999638,False
916103,926001,0.02,0.03,minus,1e-12,0.005237547138567351,0.290297134577452,874,1.3858621221611874e-08,6.695009121937545e-05,0.03543585684337669,False,5.002412199999526,False
916103,926001,0.02,0.01,plus,1e-08,0.0040214164552398275,-0.009303020696461956,896,1.0473702202659579e-08,5.5021269108468976e-05,0.011789762317277252,False,6.473231799998757,False
916103,926001,0.02,0.01,plus,1e-10,0.0040214164552398275,-0.009303020696461956,896,1.0473702202659579e-08,5.5021269108468976e-05,0.011789762317277252,False,4.643092500000421,False
916103,926001,0.02,0.01,plus,1e-12,0.0040214164552398275,-0.009303020696461956,896,1.0473702202659579e-08,5.5021269108468976e-05,0.011789762317277252,False,4.778807799999413,False
916103,926001,0.02,0.01,minus,1e-08,0.004274105361940618,0.05294821325514765,897,1.560447366984934e-08,6.0538346579902536e-05,0.011816169154351925,False,5.00023340000007,False
916103,926001,0.02,0.01,minus,1e-10,0.004274105361940618,0.05294821325514765,897,1.560447366984934e-08,6.0538346579902536e-05,0.011816169154351925,False,4.834966399999757,False
916103,926001,0.02,0.01,minus,1e-12,0.004274105361940618,0.05294821325514765,897,1.560447366984934e-08,6.0538346579902536e-05,0.011816169154351925,False,4.8807856000003085,False
