E_GN_fix,E_SAEPS,E_fix,E_raw,E_relax,F_raw,F_se_GN,H_fix_exact,H_red_exact,data_seed,exact_parameter_block_nonaffine,gamma,initialization_seed,joint_lbfgs_iterations,kappa_estimate,noise_level,nonaffine_absolute_difference,nonaffine_affine_prediction_g_l,nonaffine_kappa,nonaffine_left_H_minus_G_minus_g,nonaffine_log_identity_left_H_minus_G,nonaffine_relative_difference,nonaffine_right_kappa2_sum_r_d2r,normalized_state_gradient_after_polish,objective_after_joint,objective_after_polish,parameter_relative_error,polish_lbfgs_iterations,relaxation_GN,relaxation_exact,status
0.9482289039492354,0.0017403963281392933,18.313292939359663,18.31168219921138,7.079894382946762e-06,31.691529364882115,1.6381987355663945,31.694172677784533,1.6410548213691847,916101,31.694172677784533,0.0026233483719105646,926001,1000,1.1808529408755952,0.0,5.523359547510154e-15,-0.026589146919117124,1.1808529408755952,0.02923245982153838,0.0026433129024212576,1.8894610926448825e-13,0.029232459821532858,2.2927874573508064e-08,0.02817402829854145,0.0009095169389561312,0.01595588260367061,69910,-30.05333062931572,-30.053117856415348,PASS
0.9472696128334809,0.0032895035355517198,17.955921582019098,17.953078994365505,2.488960980191428e-05,31.878256735316583,1.676423810978715,31.883037844447678,1.6819566132374995,916101,31.883037844447678,0.10101855113159883,926002,1000,1.1491624072586049,0.0,1.9290125052862095e-15,-0.06629212378679444,1.1491624072586049,0.07107323291788564,0.004781109131091199,2.714119544153618e-14,0.07107323291788757,5.761172497735395e-08,0.08532632401607851,0.007063505701158632,0.04236466061782925,71131,-30.201832924337868,-30.20108123121018,PASS
0.9469887378960765,0.0013494521209051888,17.86155593697617,17.86033159939241,7.0046829930166676e-06,31.670743959248476,1.6769591489602504,31.672799897763817,1.6792251829583655,916101,31.672799897763817,0.006987067058612581,926001,1000,1.186443115695761,0.02,8.819334151866087e-15,-0.01840654522655086,1.186443115695761,0.02046248374189844,0.0020559385153475773,4.310001788203185e-13,0.02046248374188962,8.254092526857885e-09,0.026799757653797343,0.004069409507705936,0.011297403586865706,69238,-29.993784810288226,-29.99357471480545,PASS
0.9478770717163171,0.0024082132874438645,18.172529313478687,18.17079272976799,3.6958508358022406e-05,31.70580026084399,1.6498767784663002,31.708672326546292,1.653859625215393,916101,31.708672326546292,0.003585106811570664,926002,1000,1.180117167765809,0.02,4.045375145977914e-15,-0.025265449138426606,1.180117167765809,0.028137514840728857,0.002872065702302251,1.437715863990327e-13,0.02813751484072481,3.614756814795166e-08,0.07970537379482419,0.005728657723998565,0.01656902686182571,65067,-30.05592348237769,-30.0548127013309,PASS
0.9437440756636638,8.790369524439563e-06,16.778279765785616,16.77815499482089,7.960371150550118e-06,29.73961480755009,1.6728325335579584,29.739823526645658,1.6728178288710076,916102,29.739823526645658,0.0011243122378634866,926001,1000,1.2017906813338923,0.0,8.65084913426184e-16,-0.0001155085245743339,1.2017906813338923,0.00032422762014207816,0.00020871909556774426,2.668140712525045e-12,0.0003242276201412131,1.2391817660651438e-08,0.08798250242953885,0.00023666209566011525,0.001492234444910312,97143,-28.066782273992132,-28.06700569777465,PASS
0.9439491568742213,0.0029058638905019637,16.82483077942484,16.82282812177325,5.368293152119751e-05,29.89960320376287,1.672726609633557,29.90296286524569,1.6776014912587165,916102,29.90296286524569,0.0018349669361258094,926002,1000,1.171937815031793,0.0,6.078471059822732e-15,-0.03940357716878415,1.171937815031793,0.04276323865160611,0.003359661482821963,1.4214243942897517e-13,0.04276323865160003,1.4679660342232347e-08,0.10036077966111408,0.0018697583980007665,0.023385154140172504,86941,-28.226876594129312,-28.225361373986974,PASS
0.9431129706466548,0.0008951105269404246,16.57806355435755,16.578994847492787,2.182559390226758e-06,29.721955700468804,1.6922787809087652,29.720381102287334,1.6907653590283616,916102,29.720381102287334,0.0052637784474538875,926001,1000,1.2079340174448265,0.02,5.204170427930421e-16,0.01852881665626708,1.2079340174448265,-0.020103414837740953,-0.001574598181473874,2.5886997159111605e-14,-0.020103414837740433,8.670169030035928e-08,0.09305015332418917,0.006698745666086648,0.00661168120402215,70002,-28.02967691956004,-28.029615743258972,PASS
0.9444741700538224,0.0009497793500878127,17.01352460529203,17.014258480677388,1.2690137385571163e-05,29.733447637742707,1.652118388003931,29.732236339183075,1.6505507289957606,916102,29.732236339183075,0.0013026535390027064,926002,1000,1.206413807243888,0.02,1.2004286453759505e-15,0.016326713352733238,1.206413807243888,-0.017538011912361443,-0.0012112985596282044,6.844724769115715e-14,-0.017538011912362643,1.3075669995126189e-08,0.061997992506530354,0.0040321803478467495,0.005344839369906633,70694,-28.081329249738776,-28.081685610187314,PASS
0.940102592109455,0.00026874945708741245,15.69194034501077,15.691867636223929,1.2493080260639527e-05,29.376135101902705,1.7594340408551865,29.37626306260744,1.759907014912656,916103,29.37626306260744,0.0031125630115217636,926001,1000,1.1995165455184515,0.0,3.7257523455291874e-15,-0.0033517186511886027,1.1995165455184515,0.0034796793559230227,0.00012796070473442,1.0707171450114521e-12,0.003479679355919297,2.0972465792121208e-08,0.07217323472686649,0.0010662352781990248,0.00040287873462367213,92823,-27.616701061047518,-27.616356047694783,PASS
0.9401377433291512,0.0012266155104598902,15.70881068779508,15.70981018924813,1.4457749974959164e-05,29.318766135249763,1.7567362225539327,29.317012425959717,1.754584022565183,916103,29.317012425959717,0.0015011110126255005,926002,1000,1.2115343322370153,0.0,5.929284840888727e-15,0.015518235710842952,1.2115343322370153,-0.017271945000885545,-0.0017537092900425932,3.4328993292780244e-13,-0.017271945000891475,2.1392082245791855e-08,0.14591135446128514,0.0006069099073655521,0.009611943530846156,69518,-27.56202991269583,-27.562428403394534,PASS
0.9399066284943637,0.0007760929883184372,15.639298759579548,15.638611104638542,5.654860146857384e-06,29.479258833117253,1.7703629134303327,29.48047717747744,1.7717379468357706,916103,29.48047717747744,0.0027136461379714595,926001,1000,1.1823064270256407,0.02,8.729128531115293e-15,-0.012680643082753688,1.1823064270256407,0.013898987442939995,0.0012183443601863075,6.280406084936627e-13,0.013898987442948724,1.2207842369914331e-08,0.062147100980333436,0.0040591790822526695,0.014744644145299376,71962,-27.70889591968692,-27.70873923064167,PASS
0.9397648723800608,0.0003562695331677496,15.602518174163194,15.602107103596946,3.512319770899819e-06,29.48917494147168,1.7755980314372515,29.48990509769642,1.7762308483759632,916103,29.48990509769642,0.003111952062411871,926002,1000,1.1806896725699367,0.02,6.217248937900877e-15,-0.013051495287835757,1.1806896725699367,0.013781651512576354,0.0007301562247405968,4.5112510153281466e-13,0.013781651512570136,3.165526668309463e-08,0.021880144262654208,0.00510656855225688,0.01609193952505269,71938,-27.71357691003443,-27.713674249320455,PASS
0.9486702426135635,0.0012454599135217161,18.48219461286283,18.483423749942762,8.83165334332115e-07,30.527051222863925,1.5687731093313637,30.5251253842078,1.566821695705272,916104,30.5251253842078,0.006780730316105059,926001,1000,1.20731089963703,0.0,2.609024107869118e-15,0.011200489291400183,1.20731089963703,-0.01312632794752424,-0.001925838656124057,1.9876267896850823e-13,-0.01312632794752163,3.181757764835093e-08,0.08297048037246824,0.0018966254490851823,0.006092416364191777,72411,-28.95827811353256,-28.95830368850253,PASS
0.9490890526680367,0.0011508407075192157,18.63386976465627,18.635441695852748,2.2598123424230813e-05,30.458252578322394,1.5529727042181634,30.45581421822969,1.551187534447017,916104,30.45581421822969,0.0007483540489043557,926002,1000,1.2179292306047302,0.0,5.259681579161679e-15,0.021905636774947133,1.2179292306047302,-0.024343996867647398,-0.0024383600927002647,2.1605661583659406e-13,-0.024343996867652658,3.418911046638848e-08,0.09606751001811017,0.0004735695133957281,0.014941025503941904,68590,-28.90527987410423,-28.904626683782674,PASS
0.9491986040173537,0.0006547235068369851,18.701078816561036,18.700891233822432,4.504051629402787e-05,30.651713755514102,1.5568728136204868,30.652005606900055,1.555854159322621,916104,30.652005606900055,0.0013621202604637995,926001,1000,1.1891179337230464,0.02,2.5934115965853266e-16,-0.006582237465311681,1.1891179337230464,0.006874088851264349,0.00029185138595266835,3.7727350528910075e-14,0.006874088851264609,8.036708683396944e-09,0.024723877599120363,0.004472512739619336,0.00906838856412795,68595,-29.094840941893615,-29.096151447577434,PASS
0.9490638610164739,0.0025846394655974236,18.63202979855099,18.634634639668867,1.084243235555415e-06,30.49586213821896,1.5571811404601696,30.491816385542293,1.5531667643186111,916104,30.491816385542293,0.005596849427326748,926002,1000,1.2128952835198201,0.02,3.4139358007223564e-15,0.028257795821908183,1.2128952835198201,-0.032303548498575474,-0.004045752676667291,1.0568299643220015e-13,-0.03230354849857206,3.9062759882104674e-08,0.132413983886577,0.0058656585722895995,0.010746069599850139,71165,-28.93868099775879,-28.938649621223682,PASS
0.9428168139394065,0.0015443221461805682,16.4907097497441,16.492079561938827,1.0582319016913653e-05,28.090570167210466,1.6083822848102116,28.08837038270518,1.60590225437873,916105,28.08837038270518,0.0011325250937712537,926001,1000,1.2193237003356532,0.0,1.4432899320127035e-15,0.02332600822455701,1.2193237003356532,-0.025525792729847136,-0.0021997845052901255,5.6542413678893284e-14,-0.025525792729845693,1.1940121004960683e-08,0.08073133995193146,0.00037227375736356006,0.016103083613044356,72785,-26.482187882400254,-26.48246812832645,PASS
0.9424426426485893,0.00023097014152104097,16.36263210077705,16.36305391025003,3.9894535930156876e-05,28.15073181677709,1.6209262391345831,28.15004793677434,1.621300711191605,916105,28.15004793677434,0.001970602437344223,926002,1000,1.2066937388514503,0.0,3.456436525883788e-15,0.006156122973135017,1.2066937388514503,-0.006840002975878126,-0.0006838800027431091,5.05326757615672e-13,-0.0068400029758815825,9.997368266738524e-08,0.059647485611009646,0.0007224120040002458,0.00557811570954192,70460,-26.529805577642506,-26.528747225582734,PASS
0.9426832455334004,0.0005513441273730845,16.442923818075776,16.442600692288153,1.387942571464108e-05,28.28467653896866,1.620691907298621,28.285200515212157,1.6215859591997699,916105,28.285200515212157,0.0015709722616932562,926001,1000,1.178162152694321,0.02,2.3991225672759242e-15,-0.013513757227180612,1.178162152694321,0.014037733470676706,0.0005239762434960937,1.7090526560341307e-13,0.014037733470674307,1.9488672078941295e-08,0.07674354382983077,0.005390801496237486,0.018198206088065882,100000,-26.66398463167004,-26.663614556012387,PASS
0.9426604768800134,0.0012478244709897873,16.44433151866954,16.445329692713067,1.5181549160885027e-05,28.201422542753825,1.6185771952061785,28.19980893450001,1.6165600120518384,916105,28.19980893450001,0.0024921259936322967,926002,1000,1.1963899171441863,0.02,2.0556473190325164e-15,0.011155251553667696,1.1963899171441863,-0.012768859807483764,-0.0016136082538160679,1.6098910552903964e-13,-0.012768859807481709,3.368200267907712e-08,0.07098451892762314,0.0056887290214217906,0.003008402379844714,100000,-26.582845347547646,-26.58324892244817,PASS
0.9443089206424912,0.0020306308311024983,16.94240598387271,16.941143397529114,4.533266927766251e-05,30.195129110885887,1.679592716787635,30.197254056706033,1.6830102893906407,916106,30.197254056706033,0.0017665831801051204,926001,1000,1.1852614954707432,0.0,9.294648384283732e-15,-0.022037357422629314,1.1852614954707432,0.024162303242785968,0.002124945820156654,3.8467559532259385e-13,0.024162303242776673,1.4908215292399823e-08,0.02792440309216045,0.000545117294184364,0.012282087107713946,100000,-28.515536394098252,-28.514243767315392,PASS
0.9435276785282478,0.0018306706988003372,16.70680716935394,16.70503199194906,3.3215977976143624e-06,30.255025805047257,1.7057093521479345,30.25805929508757,1.7088376712199498,916106,30.25805929508757,0.0010924596605114403,926002,1000,1.174104048317389,0.0,7.077671781985373e-16,-0.034527469492369345,1.174104048317389,0.03756095953268551,0.003033490040316167,1.884316021220488e-14,0.037560959532684804,2.9756790750012413e-08,0.10039544180598434,0.0010765379681709976,0.021579959735509118,88013,-28.549316452899323,-28.54922162386762,PASS
0.9435898570396966,0.0012594240074438813,16.725140744054602,16.72400359668354,7.310948123543293e-06,30.26322525905136,1.705320736056521,30.265166905410595,1.707471166247906,916106,30.265166905410595,0.0005815796272418171,926001,1000,1.1732859817119365,0.02,4.6629367034256575e-15,-0.025312380831814828,1.1732859817119365,0.027254027191049822,0.0019416463592349942,1.710916581516055e-13,0.02725402719104516,2.3926758182269452e-08,0.0363248986097872,0.004494232540923801,0.02226168190671951,69455,-28.55790452299484,-28.55769573916269,PASS
0.9443733200487623,0.002334141327753297,16.964543340922326,16.96290129669895,4.079668342527746e-05,30.30301384991622,1.6830400425813785,30.30578394189845,1.6869776869428108,916106,30.30578394189845,0.0017885702551705006,926002,1000,1.1667127071539793,0.02,7.438494264988549e-15,-0.037207432702664654,1.1667127071539793,0.039977524684899755,0.002770091982235101,1.8606690443238485e-13,0.03997752468489232,5.144661681889603e-08,0.10485711874133255,0.005064426423903541,0.027739410705017176,75046,-28.61997380733484,-28.61880625495564,PASS
