run_id,experiment_id,center_id,pde,seed,source_commit,source_ref,input_path,input_sha256,protocol_hash,code_hash,status,failure_reason,jvp_count,vjp_count,hvp_count,new_training_seconds,peak_memory,peak_memory_reason,local_profile_valid,local_profile_reason,state_gradient,parameter_gradient,gradient_reason,dtype,device,historical_valid,historical_analysis_valid,historical_failure_reason,historical_reconstruction_seconds,state_grad_normalized,S_theta,S_lambda,n_state,n_parameter,gamma,parameterization,gamma_anchor_id,F_raw,F_G_reference,Q_G_actual,F_SO,F_star,GN_normal_residual,D_norm,algebra_identity_error,formula_identity_error,gn_identity_error,original_reproduction_error,algebraic_schur_valid,gn_solve_seconds,reference_seconds,spectrum_seconds,mu_value,lambda_min_A_numeric,eigen_residual,orthogonality_error,symmetry_error,numerical_margin,mu_source,bound_status,spd_status,U_absolute,U_relative_if_available,relative_status,absolute_error_raw,relative_error_raw,absolute_error_GN,relative_error_GN,absolute_error_SO,relative_error_SO,SO_improved,SO_improvement_factor,bound_effectivity,effectivity_status,adaptive_seconds,adaptive_absolute_error,total_seconds,cpu_seconds
day1,E0,burgers_66,burgers,66,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\burgers\seed_66.json,0825ba2c573b65180691f28433ed5d0ee1785061a47d974cfc017217682883ce,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,165.92187689999992,8.350451847351932e-07,4.166338830335066e-06,0.11222102941948417,65,1,0.041033241653528243,log,burgers_66,808.1265137849623,30.174403849011696,30.174403848986003,28.452416021061822,27.828056848902293,2.942440209956297e-14,41.08425322108852,8.027690228055777e-12,3.9870049712813776e-12,9.030243826207544e-13,3.218780976640198e-11,True,6.939994636923075e-05,3.620004281401634e-05,0.0012382999993860722,0.04094173990755825,0.04094364688377882,2.0241550111876776e-09,3.3558460014372097e-15,0.0,1.906976220573471e-06,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,41227.26260646577,,no_finite_relative_guarantee,780.29845693606,28.039990750789336,2.346347000109404,0.08431587631167281,0.6243591721595294,0.022436319406893647,True,3.7580083784048117,66031.32370726482,resolved,0.005796400015242398,0.20849844242673043,0.06187640002463013,0.015625
day1,E0,burgers_67,burgers,67,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\burgers\seed_67.json,8fd2dbdb2b09d82c1bc069362ba0d041e993f5d608416b7066e121e378517cae,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,77.76835699999356,3.044865199148035e-07,2.328125333478397e-06,0.05882646349118758,65,1,0.005278366803053357,log,burgers_67,1365.0153813492877,32.96073982679172,32.96073982676808,37.23039825972705,34.40672655435196,8.984422221501465e-15,33.88623930308264,6.85581476923189e-12,3.78770764333108e-12,6.351493249177946e-13,7.104038238484921e-12,True,5.240004975348711e-05,3.559992182999849e-05,0.0009014999959617853,0.005265984496344362,0.005266229999939892,5.938976556063727e-10,2.250962881839222e-15,0.0,2.4550359553031487e-07,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,218055.5630011663,,no_finite_relative_guarantee,1330.6086547949358,38.67292206093065,1.4459867275602392,0.042026280089614614,2.823671705375091,0.0820674323694784,False,0.5120944920075817,77224.12013623242,resolved,0.006454800022765994,1.23348327528538,0.061978999990969896,0.015625
day1,E0,burgers_68,burgers,68,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\burgers\seed_68.json,0e291feac3f34c20b92ff0882abd768a6a853ea2142399f119eb0f1bf39eeac2,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,93.27014150000468,9.584668326481483e-07,4.352161063472014e-06,0.11596046384300632,65,1,0.030892473173789122,log,burgers_68,693.9658566270664,27.186690240300777,27.18669024042549,22.829260556989198,22.523231357714508,4.085888186916606e-14,67.14284644295671,2.232296538634358e-12,5.252288514427902e-12,5.4629216130556045e-12,1.5834122745278468e-11,True,5.1999930292367935e-05,3.66999302059412e-05,0.0007526000263169408,0.030648361576819307,0.030649801737528553,3.442329242855493e-09,2.652764323856561e-15,0.0,1.4401607092473799e-06,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,147093.07762383568,,no_finite_relative_guarantee,671.4426252693519,29.811114324910694,4.663458882586269,0.20705105792550774,0.30602919927468974,0.013587268819400462,True,15.238607602277781,480650.46725102176,resolved,0.006608600029721856,0.02815480433241646,0.062259300029836595,0.015625
day1,E0,burgers_69,burgers,69,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\burgers\seed_69.json,08bfd58eae9a6ecab524e7c8ad84968f73eac544cd0765dd1247c26155c7da16,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,85.22471869998844,9.732305447633655e-07,6.611351499643534e-06,0.11182431020351859,65,1,0.02173118360347924,log,burgers_69,587.8227037777641,23.601001643024006,23.601001643577774,22.806013975510382,22.368329668538422,2.615888350779511e-14,47.515895366960414,8.550245507241997e-12,1.1154487527211897e-11,2.4281691087555387e-11,2.4660356216752347e-11,True,9.829993359744549e-05,3.8100057281553745e-05,0.0010778999421745539,0.02160534988932728,0.021606361101918905,1.949281615772738e-09,3.1061969716308634e-15,0.0,1.0112125916246927e-06,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,104500.05781388571,,no_finite_relative_guarantee,565.4543741092257,25.279239989553535,1.2326719744855836,0.05510791338471224,0.4376843069719598,0.019567143066203177,True,2.8163494894610297,238756.693235932,resolved,0.00564350001513958,0.1313438687049029,0.06696430000010878,0.03125
day1,E0,allen_cahn_75,allen_cahn,75,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_75.json,b005c48821a818eca397a9e4f6c878d5d36bf297c95edbd04e9d53f4e9e93151,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,98.78658810000343,6.499531152163544e-07,8.15917937958525e-06,0.17335889628584097,33,1,0.006391865103171852,log,allen_cahn_75,102.52155901088285,6.158448320117472,6.158448320116364,4.955553751050914,4.947401296346143,6.17542847591473e-15,7.018025936479997,4.5176463114745766e-13,1.4271100712735639e-13,2.236776602025128e-13,2.297910173682005e-14,True,3.9800070226192474e-05,2.0499923266470432e-05,0.0003863000310957432,0.006391684230986606,0.0063918368976445174,5.5532522057852e-10,2.3892545742790777e-15,0.0,1.5266665791169616e-07,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,7705.744881189697,,no_finite_relative_guarantee,97.57415771453671,19.722305039087114,1.2110470237713287,0.24478447346041876,0.008152454704770662,0.0016478256361199817,True,148.54998495884274,945205.482304666,resolved,0.0017467999132350087,0.002326196440449735,0.05433030007407069,0.03125
day1,E0,allen_cahn_76,allen_cahn,76,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_76.json,bc8cf9109132040319e2c7278cb8823ab23e42fd669bbad93afc7b0d7fe0161e,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,67.81037559999095,4.215384901711512e-07,8.67215401162883e-06,0.17601413323179954,33,1,0.0071514440197615724,log,allen_cahn_76,140.5148652184539,9.14217333509339,9.142173335071845,8.187207411304911,8.163441360400185,2.5606443378295118e-14,6.033237324373081,1.6849016214144365e-12,6.428471890513836e-13,2.6313802345123773e-12,2.6543809544673597e-12,True,4.409998655319214e-05,2.929999027401209e-05,0.0005094000371173024,0.00709125788481625,0.007091428655350383,4.204311327074068e-10,2.9254369421320806e-15,0.0,1.7077053413250003e-07,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,5133.074160248463,,no_finite_relative_guarantee,132.35142385805372,16.212699749145823,0.9787319746932042,0.1198920810826164,0.023766050904725944,0.002911278445742165,True,41.18193546823468,215983.47074261872,resolved,0.0035542999394237995,0.004474441225539749,0.05614789994433522,0.015625
day1,E0,allen_cahn_77,allen_cahn,77,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_77.json,3d707ba0ee110688bbe955d5044b6f1938261f589d2b58b75fe181ebc2807c83,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,162.45422630000394,7.49790123744142e-07,1.4617272232568393e-05,0.20762300600572464,33,1,0.0015039294431458965,log,allen_cahn_77,107.40255397801012,6.431143496125131,6.431143496126481,4.668234166911148,4.625068640409609,1.8099882040565644e-14,3.076915017758806,2.2991944815356653e-12,4.249933645290755e-13,2.891952580428399e-13,3.303014507810563e-12,True,3.4400029107928276e-05,1.7900019884109497e-05,0.00036429997999221087,0.0014987483403017265,0.0014987841772789183,8.750442318323979e-11,3.0529992110462606e-15,0.0,3.5836977191802466e-08,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,6316.875069635576,,no_finite_relative_guarantee,102.77748533760051,22.221829145930247,1.8060748557155222,0.3904968752313701,0.043165526501539375,0.009332948279095601,True,41.84067708872064,146340.73951143172,resolved,0.003933199914172292,0.0031792036315465566,0.06071670004166663,0.03125
day1,E0,allen_cahn_78,allen_cahn,78,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_78.json,637368ec4fa0bb0e5025e71f9e130c1abab65af1fcb497e2d631092e01ec0768,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,106.84837619999598,2.6709583726701394e-07,6.629957665581576e-06,0.18622678493156108,33,1,0.0013145321279397404,log,allen_cahn_78,109.86907313257217,6.145287155246535,6.145287155248511,4.801747518225312,4.794720095800969,2.4344417551126082e-14,2.8397067217917806,8.917872355054138e-13,1.1084779456761458e-12,4.1137290025133916e-13,8.00240826668453e-13,True,4.160008393228054e-05,2.3099943064153194e-05,0.0006293000187724829,0.001310262066800416,0.0013102933452721133,7.274048375656484e-11,2.8707530438576842e-15,0.0,3.127847169732169e-08,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,6154.443809459493,,no_finite_relative_guarantee,105.0743530367712,21.914595788322515,1.3505670594455665,0.28167797695042956,0.007027422424343399,0.001465658530482553,True,192.1852676405397,875775.4177605921,resolved,0.0021655999589711428,0.0024519563993408156,0.06317129998933524,0.0
day1,E0,allen_cahn_79,allen_cahn,79,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_79.json,f245f5791150ab94e672b3751b8f08c2161cec27ddbcbe5c50de47c526834645,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,89.92360969999572,7.274857552888414e-07,9.75741819122814e-06,0.19983225653065828,33,1,0.00911263727029326,log,allen_cahn_79,90.78747614500276,5.085703601305255,5.085703601314734,3.4773579888969977,3.467391266004668,3.750289931270628e-14,12.387129435807736,2.0853948801877722e-13,3.4197861995615266e-12,2.725816585172169e-12,6.678317383781186e-13,True,3.509991802275181e-05,3.5199918784201145e-05,0.0004472000291571021,0.009112657664994335,0.00911287507718898,7.62255801183734e-10,2.13624555493365e-15,0.0,2.1741219464523865e-07,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,16838.224511482273,,no_finite_relative_guarantee,87.32008487899809,25.183222177225243,1.6183123353005868,0.4667233105475484,0.009966722892329472,0.0028744154031020448,True,162.3715591155908,1689444.4335801895,resolved,0.0017720999894663692,0.00407127855504541,0.06261090002954006,0.015625
day1,E0,allen_cahn_80,allen_cahn,80,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_80.json,df584bfaf877afebed06f5cbef9fc816df1b424e4cb4af8d36a483cdc8659966,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,150.4967842999904,3.1306741318642996e-07,2.535249487782078e-06,0.15979220209805375,33,1,0.020701610767270433,log,allen_cahn_80,81.08100811150594,5.183140175684045,5.183140175690312,3.820332709271355,3.793661368812934,2.3605500048057008e-14,13.080773450866976,2.3659394993739895e-12,1.376614778834912e-12,1.6404296144201432e-12,2.8169522018265744e-12,True,3.23000131174922e-05,1.8099904991686344e-05,0.0005657000001519918,0.020701112735503912,0.020701606067768656,1.170635410167934e-09,2.1938225583184394e-15,0.0,4.93332264743564e-07,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,8265.576650836068,,no_finite_relative_guarantee,77.287346742693,20.372758405463383,1.3894788068711108,0.3662632660445539,0.0266713404584209,0.007030501089890782,True,52.09632448122467,309904.8082611982,resolved,0.002209099940955639,0.005269399612075176,0.05359170003794134,0.015625
day1,E0,allen_cahn_81,allen_cahn,81,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_81.json,a444f6c30ec8d8512f717a911328e1c33ba243de610d3dd77ddf4c1a7657d16d,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,CHECKPOINT_INVALID,frozen center policy failed,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,False,False,frozen center policy failed,161.40818839998974,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04556050000246614,0.0
day1,E0,allen_cahn_82,allen_cahn,82,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_82.json,ed9176c5b69126855a0a097ff0ccb778761d606e671f88dad5ed4d6545c5c1e5,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,159.30889559999923,4.2418686110604353e-07,5.3333889533874385e-06,0.1075799168750672,33,1,0.0027477980666099026,log,allen_cahn_82,113.15799559136367,6.43699295544009,6.436992955435386,5.6220029129410705,5.5706261429685355,1.0393891389966463e-14,5.148033977219111,5.3538808930681673e-14,1.1114073185923793e-13,8.366756448355982e-13,6.414705595869226e-13,True,3.029999788850546e-05,1.71000137925148e-05,0.0003231000155210495,0.0027222073911453643,0.002722273344214302,2.640615740467321e-10,3.5207745736915343e-15,0.0,6.59530689374185e-08,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,9735.57485620214,,no_finite_relative_guarantee,107.58736944839514,19.31333507115045,0.8663668124715542,0.15552413475276478,0.05137676997253493,0.009222799836452267,True,16.86300662604321,189493.71206883184,resolved,0.0026439999928697944,0.011262552815367144,0.05279220000375062,0.0
day1,E0,allen_cahn_83,allen_cahn,83,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_83.json,7db6776bbcfe203f773d412edf83a938350335e1208850d199a0897e1f82598c,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,108.09438039999804,2.8602586261363265e-07,4.522133518182683e-06,0.1593756777069209,33,1,0.005868718672332415,log,allen_cahn_83,94.0753856371754,6.125940020913006,6.12594002097822,5.093800353960276,5.0287152070136045,4.3137371694938305e-14,9.291405880516795,5.138919566693124e-12,1.6291755639806604e-12,1.2802545788491347e-11,2.570349139229132e-11,True,4.770001396536827e-05,2.7900096029043198e-05,0.0007414999417960644,0.005843202119342583,0.005843342333405312,3.7237188787493513e-10,1.816533761677896e-15,0.0,1.402140627288768e-07,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,14774.47150950429,,no_finite_relative_guarantee,89.0466704301618,17.707638350426176,1.0972248138994019,0.2181918773580917,0.06508514694667156,0.012942698907758704,True,16.858298173597557,227002.1994666458,resolved,0.0030060000717639923,0.002610099759010609,0.055326599976979196,0.015625
day1,E0,allen_cahn_84,allen_cahn,84,da5e67bc43ce47c0a79b666fa46dc982d14d3f1f,codex/saeps-so-week1,C:\Users\RZF\Desktop\博士课题资料\SAEPS\outputs\posthoc\exact_fixed_state_v3\allen_cahn\seed_84.json,b9c36ff5592c8bb1eb194728081363b05ba980b4020556db4b2041b03b85990c,636db57594ef71587b36b9099cbe40d033e9d7ec03bb91ff0a6289c6b1565402,298f7465d57dad8dd347d48fa4ab4e5c3592eafb8cdae0340db373f90706d32a,PASS,,0,0,0,0,,native peak memory not measured,,no original tensors/profile replay; inherited numerical gate recorded separately,,,absolute gradients not archived,float64,cpu,True,True,,143.64098009999725,7.889853933246748e-07,1.4275151682329862e-05,0.1889105180262127,33,1,0.0014540494347827445,log,allen_cahn_84,120.46614457030421,6.723721684095949,6.723721684090478,5.54338324561823,5.258796172018222,1.5750565173253414e-14,4.201741969583907,3.879603710786809e-12,4.4862486769719946e-13,9.869747092654515e-13,5.555968269919682e-13,True,4.7900015488266945e-05,1.8400023691356182e-05,0.00035720004234462976,0.0014511378886748795,0.0014511725826970928,7.30451129203844e-11,2.7661851123436566e-15,0.0,3.4694022213366574e-08,dense_eigh_with_numerical_margin,numerical_bound_estimate,numerically_SPD,12166.063415988916,,no_finite_relative_guarantee,115.20734839828599,21.90755154045002,1.464925512077727,0.27856670260141503,0.284587073600008,0.05411639161318268,True,5.147547615380116,42749.880597488154,resolved,0.005794299999251962,0.015976558146164166,0.059332899982109666,0.03125
