E_GN_fix,E_SAEPS,E_fix,E_raw,E_relax,F_raw,F_se_GN,H_fix_exact,H_red_exact,data_seed,exact_parameter_block_nonaffine,failure_reason,gamma,initialization_seed,joint_lbfgs_iterations,kappa_estimate,noise_level,nonaffine_absolute_difference,nonaffine_affine_prediction_g_l,nonaffine_kappa,nonaffine_left_H_minus_G_minus_g,nonaffine_log_identity_left_H_minus_G,nonaffine_relative_difference,nonaffine_right_kappa2_sum_r_d2r,normalized_state_gradient_after_polish,objective_after_joint,objective_after_polish,parameter_relative_error,polish_lbfgs_iterations,relaxation_GN,relaxation_exact,status
0.9473606720466262,0.0007519123639380507,17.995424805788346,17.994766497458865,5.2015462503967e-06,29.831602072496462,1.5693360140065309,29.83263595686326,1.570516905092763,916001,29.83263595686326,,0.010922914360263094,926001,1000,1.1880540889965168,0.0,5.863365348801608e-16,-0.01775921530035454,1.1880540889965168,0.01879309966715262,0.0010338843667980768,3.119956501401238e-14,0.018793099667153205,1.0318040935541154e-05,0.033421188405762865,0.002316986418873245,0.009954925836235992,10000,-28.26226605848993,-28.262119051770497,PASS
,,,,,,,,,916001,,state Hessian block is not positive definite,0.002400927566063279,926002,1000,1.1832808038512383,0.0,,,,,,,,8.31028986181954e-06,0.06427757187518414,0.0018174900198936186,0.013932663457301339,10000,,,REFERENCE_REDUCTION_FAILED
0.9475971533166507,0.002035078196820378,18.08387001005002,18.08178581759158,2.715915430351067e-06,29.88019606190969,1.5627147076589942,29.883459701901515,1.5659014395573578,916001,29.883459701901515,,0.0013754736703071107,926001,1000,1.1772321387197253,0.02,9.71445146547012e-16,-0.028689691373826577,1.1772321387197253,0.031953331365651906,0.003263639991825329,3.040199894747947e-14,0.031953331365650935,1.7474494946301175e-06,0.06860692735728777,0.006364728215867213,0.018973217733562198,10000,-28.317481354250695,-28.317558262344157,PASS
0.94771335319204,0.001421854404921796,18.12945335702503,18.127816531311996,1.1857572525987978e-05,29.912109706170455,1.5615780719684196,29.914669376806902,1.5638015701335561,916001,29.914669376806902,,0.005270074168210366,926002,1000,1.1711165772132828,0.02,4.739264536368637e-15,-0.03881086829528743,1.1711165772132828,0.041370538931734896,0.002559670636447464,1.1455650950520246e-13,0.04137053893173016,3.7380472532689747e-06,0.08262443659944999,0.009662186972400155,0.024069518988930987,10000,-28.350531634202035,-28.350867806673346,PASS
0.9348420164351622,0.0018906459174170816,14.347887515724652,14.349740759137504,2.60683006546848e-06,30.09031225538043,1.9640202861390428,30.086679316305332,1.9603140264092502,916002,30.086679316305332,,0.0012607677622365728,926001,1000,1.2187787596016846,0.0,2.1788126858268697e-15,0.029978693256917786,1.2187787596016846,-0.03361163233201777,-0.0036329390750999835,6.482317384363494e-14,-0.03361163233201995,3.5966494320476054e-07,0.06437340111375338,0.0007190121475624671,0.01564896633473719,10000,-28.126291969241386,-28.126365289896082,PASS
,,,,,,,,,916002,,state Hessian block is not positive definite,0.0010151087698391126,926002,1000,1.195197299263752,0.0,,,,,,,,3.00027157902588e-06,0.08118733942962758,0.00045291640046962826,0.004002250613539908,10000,,,REFERENCE_REDUCTION_FAILED
0.9344223430474882,0.001164246450778208,14.25307232431051,14.251647333504245,1.8293905304213226e-05,30.223543154459726,1.9793504727038531,30.226366998350183,1.9816576105552421,916002,30.226366998350183,,0.002816060559501164,926001,1000,1.195141366337006,0.02,9.71445146547012e-16,-0.02196850315965474,1.195141366337006,0.024792347050112053,0.0028238438904573115,3.9183266698526766e-14,0.024792347050113024,9.784017081820999e-06,0.07891680375360338,0.005365103515705361,0.0040488613858282365,10000,-28.244192681755873,-28.24470938779494,PASS
0.9347847854120992,0.00029408938167733707,14.334008127891668,14.333703407956921,7.416315779134575e-07,30.165125316069602,1.9666647467583473,30.165724774320257,1.967243292124678,916002,30.165724774320257,,0.0015792717404059632,926002,1000,1.203570416112538,0.02,4.262215580475015e-15,-0.006916800010210895,1.203570416112538,0.007516258260865445,0.0005994582506545498,5.670661428262646e-13,0.007516258260861183,8.625185739813279e-07,0.07662445248753871,0.005511513989169284,0.0029753467604483794,10000,-28.198460569311255,-28.19848148219558,PASS
